release_date,id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration
1972-03-13,5smy0IUfGdcnx2FUkfdrhU,Gdy piosenka szła do wojska,6,0,['Maryla Rodowicz'],['1IYFJPQcbXYjgkyebYs1w6'],0.522,0.825,7,-5.078,0,0.169,0.698,3.16e-06,0.66,0.908,99.66,4,188
1991-01-01,5FHwYCRj84i9S7oX7hHj1P,Blue Star,13,0,['The Shadows'],['03hfAxVdAWj7kxDnSG0fLD'],0.64,0.261,11,-13.356,0,0.0315,0.435,0.000164,0.284,0.582,112.896,4,166
1955-01-01,21Z3OeNIG5uD35k0CbNrP3,Without A Song,13,0,['Stan Getz'],['0FMucZsEnCxs5pqBjHjIc8'],0.377,0.0435,6,-24.311,1,0.0347,0.993,0.846,0.0938,0.379,86.991,4,277
2010-03-17,5ZWj5w6wvYnQYSQfWnVtnM,DAN DAN 心魅かれてく,44,0,['Shoko Nakagawa'],['046RRGSoYRQ7qIKliJJSNS'],0.619,0.932,9,-2.641,1,0.0357,0.00832,0.0,0.147,0.707,134.991,4,211
1995-09-01,56KOi9ewJT34WLBRkZhut0,Kínoz egy ének,22,0,['EDDA Művek'],['6lFk6H7fBqZF1rwtG4TBCj'],0.499,0.642,11,-11.607,1,0.0546,0.0173,0.0,0.0792,0.787,85.13,4,278
2013-03-22,3TXFwE70HCJO2a6saFOc8Q,That Old Piano - Limited Salsa Mix,0,0,['B.O.B. Ltd.'],['5Vf7y5vZlV3Szez516KNzt'],0.723,0.968,10,-9.395,0,0.0582,0.00019,0.752,0.072,0.378,140.01,4,355
2016-12-08,04CNUhHi9Ge5mc4oPPX4fk,Зайченцето бяло,29,1,"['Margaritka', 'Viky Mastilo']","['3o5AKcik0uNCEYj8oNR403', '3I0zOEWtWSqnO06aASe8dm']",0.507,0.363,10,-8.279,1,0.0334,0.764,0.0,0.0784,0.96,206.074,4,102
1982-01-01,6TAuBUlNBPO9wQCbOJkBdd,Das verkaufte Bett - Teil 12,26,0,['Pumuckl'],['1lhceMHrxr0jC943AuAhhh'],0.554,0.182,7,-19.858,1,0.943,0.719,0.0,0.286,0.128,169.927,1,112
1995-05-08,5zuDr7y3zJXbWrGoxzXPGR,To nie ja (2020 Remaster),44,0,['Edyta Gorniak'],['6e14dV47cVGbpJqh1SNyFX'],0.482,0.753,2,-3.923,1,0.0448,0.32,0.0,0.272,0.235,139.793,4,185
1986-08-15,3IxjHYlw9iG5UMisZaYaIW,Imaginação,19,0,['Joanna'],['3TbM7sfQ1oDiZVGScaKr02'],0.6,0.447,3,-10.483,1,0.0261,0.356,0.0,0.111,0.543,104.071,4,255
2003-01-01,4yYE23Vq2sce6ytCh7vDYa,"A Part of Me, A Part of You",23,0,"['Moe Keale', 'Nathan Aweau', 'Peter Moon', 'Pauline Wilson', 'Danny Kaleikini', 'Dennis Pavao', 'Kahala Moon', 'Allan Thomas', 'Teresa Bright', 'Gabby Pahinui', 'Darlene Ahuna', 'Ken Emerson', 'Joe Recca', 'The Sunday Manoa', 'Robert Cazimero', 'Roland Cazimero', 'Lorna Lim', 'Kohala', 'Jay Larrin', 'Country Comfort', 'George Helm', 'Melveen Leed', 'Buddy Fo', 'The Invitations', 'Robi Kahakalau', 'Charles Michael Brotman', '2004 Hawaii Music Awards Compilation Of The Year']","['7gxTOwCgJ8qY1SBFSC31Ep', '4Bjg0adu82AiqkPCmHDzCg', '3Xx2JKLduuqXAMhMs3vJ1Q', '6blovMxrPZWlLriKrNuLgF', '4sOCvx3cP15IJiDeGbHUfK', '0cjSMcAplLjxMqkXD6xWSX', '1GW89Cz1TxzVuCq2cew1mD', '20FU0pDsTPz2kNImmc6ux0', '6zsIn96BUt3FjnorApFEH2', '2Ju4D1DqBETuLI2hAsoqHu', '7LQvdXwpG6UAYibDhZF4B7', '2OQ1ShJLRj3cW56wir5W5Q', '0BNqs4SZTrlrIKarDosaqb', '5xwcsHAcc5qB2gPdwOJGZk', '3gSrWzUg3IwdkDV90rJGbV', '5f4svfuVDHVA21wBByVwsl', '2kPy6eOyNx4dCjgreEZ7BT', '019N8MmzjydRlDJ8dtxPU8', '7rkojfALXuDONvCZD63NM9', '67ca6wIED6oeHj5f84K93z', '09t5t3oaOJWJUdBUU6anvX', '0Z5QMrGpGKFXYIOvI11ON1', '1IS9QZmbYxuYVntWEoOWgX', '32vBCJI7CQEKdZPmUgAJQB', '1qXPmO8voLWvytAkh7ffuP', '7CtFwDR8wIK0bVtpaz3x5c', '1gmmf5qOvsxWBzATO4T7Mx']",0.569,0.289,0,-12.132,1,0.0317,0.836,9.87e-06,0.282,0.369,77.005,5,140
1971-06-13,7903ZIDrzVSc87fElGJ1EW,My Cherie Amour,24,0,['Gene Russell'],['6plyOBsqrNKBe1Y1zitlK5'],0.608,0.527,5,-11.176,1,0.0354,0.115,0.319,0.118,0.73,116.161,4,193
1991-01-01,5k6l0KOK5K0bnRBh4MXrCc,Con queste facce qui,23,0,['Ligabue'],['7H8ZC8uHJMPZGLMApRRNIz'],0.625,0.869,2,-5.267,1,0.0582,0.0935,7.13e-05,0.0922,0.515,110.735,4,290
1964-01-01,3ObLTKZOwlAsuct4Tytdgb,"Parle plus bas - Du film ""Le parrain"" ; Remasterisé en 2015",10,0,['Georges Jouvin'],['3cQ7ZwssaAcYiB1Zg5EjfJ'],0.294,0.608,2,-7.025,0,0.0355,0.753,0.951,0.352,0.324,129.648,4,207
2001-01-01,06CZctheMwPh3Q9hO2S89a,Selamat Jalan,55,0,['Tipe-X'],['6Ta7YcldiJgmh6zy2HQJsd'],0.473,0.736,9,-7.438,0,0.0516,0.132,0.00795,0.151,0.361,79.798,4,267
2004-04-28,7xVEvr9wPXLPU286pCfYM3,Si la Ves (feat. Sin Bandera),68,0,"['Franco De Vita', 'Sin Bandera']","['4NEYQeEYBUjfaXgDQGvFvu', '7xeM7V59cA1X8GKyKKQV87']",0.614,0.664,7,-3.939,1,0.0304,0.233,0.0,0.459,0.405,115.956,4,248
1997-06-10,4jh8nKgwpumXIyjSXZOUDb,The Way You Look Tonight,40,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],0.366,0.0983,0,-18.312,1,0.0392,0.95,0.000649,0.124,0.114,90.268,4,203
2001-05-16,5LftEfLY9HeIXvbTeg42aR,Endless sorrow,36,0,['Ayumi Hamasaki'],['3Mvc8kRgr8LRYYgvFmlZqn'],0.542,0.855,0,-4.147,1,0.0385,0.00587,9.09e-05,0.307,0.207,104.967,4,327
2006-01-01,4Ry4lWNqXcWByoRT7A31DZ,September Ceria,39,0,['Vina Panduwinata'],['2RbLkzeXt1nlcW5JS7aBAD'],0.517,0.368,3,-12.279,1,0.0305,0.827,0.0578,0.26,0.265,126.307,4,238
2004-01-01,16KdGhi6WLOGmE46J3CWWX,Why? [Mix Cut] - Original Mix,7,0,['Lolo'],['3MXEYu8YBOUxMcgrOkjG3x'],0.599,0.951,3,-7.421,1,0.0469,0.0129,0.647,0.206,0.283,129.894,4,118
1959-01-01,5uyBO3qNRPHduK7euSbg1F,Walang Kamatayan,10,0,['Pedro Concepcion'],['5UvKWyNuDs0kUuXGv75Q1d'],0.269,0.14,11,-18.024,1,0.0362,0.833,0.389,0.0898,0.146,88.286,4,180
1984-09-24,3GREm6zSHwKZsJxl0hqbAQ,People Are People - 2006 Remaster,52,0,['Depeche Mode'],['762310PdDnwsDxAQxzQkfX'],0.679,0.829,9,-7.288,0,0.0603,0.0875,2.78e-06,0.318,0.812,119.96,4,232
2020-11-17,5fkgoT0xDZy3ZxZD2AxUW6,Years,10,0,['Astrid S'],['3AVfmawzu83sp94QW7CEGm'],0.664,0.285,9,-7.907,1,0.0341,0.86,0.0,0.0952,0.256,124.13,4,190
2004-03-09,31rf3jLBMfnrqLuTPrcxM5,3月9日,48,0,['Remioromen'],['4Yz1LjHwgQ5DFWJrZL8bC8'],0.435,0.519,5,-7.11,1,0.0254,0.024,1.13e-06,0.121,0.356,153.197,4,265
1999-01-01,4vxEDpYD33sWfApidCra6e,Não Quero Piedade,40,0,['Trio Parada Dura'],['41fjoh5NjJhlDHYIUb9Hsk'],0.417,0.463,0,-7.047,1,0.0289,0.428,0.0,0.0981,0.471,183.603,4,206
1972-01-01,3jvS0bZrjj4iChY0mOF4b4,Ollas aundre zöht net mea…,7,0,['Wolfgang Ambros'],['1HIExD1wI4d0Y6Ehzl0YII'],0.56,0.26,4,-19.004,0,0.0325,0.727,0.0067,0.366,0.503,93.175,4,231
1958-01-01,67MK6gx9ZdGobFA2F5MEHD,Raat Bhar Ka Hai Mehmaan Andhera,2,0,['Mohammed Rafi'],['0gXDpqwYNDODn7fB0RDN8J'],0.408,0.171,3,-15.699,1,0.0626,0.995,0.813,0.226,0.454,133.638,3,227
2004-02-24,2a0WwSvmFdXPTdDMilPA1y,Song To Sing When I'm Lonely,57,0,['John Frusciante'],['7rN3Agir6FaZNfhf5V7mfN'],0.629,0.673,6,-4.379,1,0.0262,0.294,0.0109,0.139,0.419,114.243,4,195
2015-02-05,6iGoTgvD2zJssGEhcY13ZB,閉目入神,34,0,['Ronald Cheng'],['66FF9LF0uO3W1zxEN0m8uN'],0.47,0.393,0,-6.994,1,0.0281,0.35,0.0,0.123,0.207,141.77,4,216
1998-04-01,4nHayZIssWJQWCH8i2OIxz,Gi' Alla,10,0,['Anna Vissi'],['3qg78GGGWP04yTv0ZQMsXl'],0.731,0.61,8,-10.59,1,0.0739,0.309,0.0,0.483,0.766,115.422,4,272
1985-01-01,0EgLxSiP4UsTSuBtQFU8l2,Popó Chiribitatá Salabencopé Tirolirolalá,5,0,['Cândida Branca Flôr'],['2HVjYynnJqLIg4HVV2A31m'],0.635,0.572,1,-10.326,1,0.0387,0.611,1.1e-05,0.1,0.965,106.831,4,87
2009-06-02,3h4wWTTyzThhA7kExFdOA2,Opos Palia,33,0,['Vasilis Karras'],['4P4cATtI7ozt4k4oKho4uz'],0.765,0.691,7,-6.246,0,0.0359,0.163,0.0,0.0967,0.859,91.3,4,215
1935-01-01,152hykAFtfJCl8ajux3eMT,"Alô, Alô Carnaval",1,0,['Carmen Miranda'],['7iSJhi05cFvFylzw921y3H'],0.737,0.302,3,-16.826,1,0.146,0.806,0.0984,0.111,0.816,143.717,4,147
2014-12-23,6Lr8AoM0PqR9J509VBdNJP,Chudandi Saaru,39,0,['Vedala Hemachandra'],['7aiZ7OX7ZWCtAFE0XLzR2n'],0.639,0.879,7,-5.715,1,0.288,0.215,1.94e-06,0.711,0.935,189.936,4,120
1981-01-01,7wLiFhg086xsQgZJCcdQsB,Dupond & Dupont,7,0,['GNR'],['6zo2w5Asb1DMFZErdRDrrK'],0.454,0.813,7,-5.156,1,0.0548,0.0156,0.00564,0.0617,0.552,137.852,4,262
1962-01-01,4R67YWwp7uRrp2tQN6dq1a,A Lot of Living to Do,16,0,['Sammy Davis Jr.'],['1NAWG3AngjBXyKbmPaz92D'],0.444,0.312,0,-13.438,1,0.0622,0.823,0.0,0.0824,0.822,188.885,4,164
2011-01-01,48ae9wfgrP5ArdRpMiBTQo,Dark Paradise,45,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],0.578,0.639,1,-8.346,0,0.0638,0.12,0.0,0.135,0.398,120.054,4,243
2006-01-01,7sDzU4gMcOsLC9MQARddUN,Guítarra,40,0,['Yoskar Sarante'],['5VcamBo0Goh74iFQDqj6Q4'],0.935,0.633,1,-6.056,1,0.0376,0.174,4.87e-06,0.0503,0.798,120.119,4,245
2008-01-01,6JLcz9UGiVxAmEZXlCucn5,Wobble,63,1,['V.I.C.'],['49mHZzhcsoQB1JXWv8Q9gU'],0.855,0.746,3,-3.777,0,0.232,0.402,0.0,0.146,0.375,95.026,4,322
2009-05-01,1zwZpprsjJWnOJ9l4mNkbM,Footprints,26,0,['T.O.K.'],['4c4iX8pe1SV13xToguoelN'],0.7,0.618,4,-5.903,0,0.106,0.361,0.0,0.101,0.566,83.966,4,212
2017-01-13,4g7CNY3ghWPlIc0QdGNKR5,Juna Kainuuseen,35,0,['Litku Klemetti'],['3Z5GO6d7DMSBeSlNBophOR'],0.476,0.715,8,-8.301,1,0.0405,0.664,7.04e-05,0.345,0.516,152.003,4,281
1994-01-06,3yCseYzgsGvvGH4PllheKF,The First the Last Eternity (Till the End),41,0,['SNAP!'],['2FrKQPjJe4pVMZOgm0ESOx'],0.792,0.868,11,-10.574,1,0.0353,0.785,0.254,0.089,0.618,150.258,4,312
1964-01-01,6iXPLkg9J2YEuH1kGPYzPI,The Middle of the Night Is My Cryin' Time,13,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],0.67,0.294,0,-13.45,1,0.0357,0.935,0.000227,0.271,0.69,119.583,4,167
1990-02-01,0WA7tnwR9n1R5ZgAzN418l,Tijuana,45,0,['J.J. Cale'],['06nsZ3qSOYZ2hPVIMcr1IN'],0.663,0.354,5,-18.765,1,0.0331,0.375,0.0,0.102,0.569,106.427,4,233
1991-04-29,0wEX3IsfRcRnTB0nQpLtNx,And a Bang on the Ear,44,0,['The Waterboys'],['5TnuP42pw475UrjjeabtwZ'],0.43,0.671,7,-11.929,1,0.03,0.00299,0.0163,0.0668,0.866,181.368,4,446
1975-01-01,1ctRXRqAQ10hJm6kaCZ2Lw,Back To The Island,43,0,['Leon Russell'],['6r1Xmz7YUD4z0VRUoGm8XN'],0.407,0.509,3,-14.426,1,0.0809,0.111,0.0,0.117,0.492,187.357,4,325
1997-01-01,01sOUDhgCz6cNoghrnO8bG,Main Title (The Second Star to the Right) / All This Has Happened Before,39,0,['The Jud Conlon Chorus'],['5s5jvj5TkkMkQDR28awRsA'],0.22,0.244,6,-15.065,1,0.0337,0.978,0.000297,0.333,0.302,91.958,3,138
2000-07-25,1b276ETRNqNBS0GGzbwT7U,Hipocrita,26,0,['Luis Vargas'],['6Mjbr8K3MiiRMqmFIB4zWq'],0.709,0.517,9,-8.715,0,0.352,0.0419,2.29e-05,0.112,0.683,135.606,4,207
1991-09-26,4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,53,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,302
2007-10-15,0HLcI3RpxigxlKDOa92hZg,Orgullo,56,0,['El Barrio'],['0fM3rWsshliRFUmJlBP6QZ'],0.78,0.942,7,-4.819,1,0.0477,0.133,7.36e-06,0.108,0.938,108.512,4,258
1996-01-01,12FtL5T6Fscr7EfFolnmzD,Hemaisevan seksikäs pörröpää,39,0,['Aarne Tenkanen'],['6f28ZHhjysrqFL5GTLIpWX'],0.666,0.702,4,-8.097,0,0.0276,0.0331,0.0,0.194,0.817,120.883,4,187
2012-12-27,7GIRysRPv2XJ6gqaIYok23,Live Forever [ASOT 593] - Shogun Remix,3,0,"['Ferry Corsten', 'Aruna', 'Shogun']","['2ohlvFf9PBsDELdRstPtlP', '0vqrIH6O2kBhSBGz7pwRC9', '6diiyZ15AVZoSxzAyjIYJT']",0.5,0.908,9,-8.966,0,0.165,0.000422,2.54e-05,0.602,0.513,134.054,4,136
1999-04-15,2T1MmJN9oUY1Uc6rxz1xHz,Toemaar Die Donker Man,16,0,['Laurika Rauch'],['40e2rgvxJ4SGOT2nRasTbC'],0.603,0.544,9,-9.272,0,0.0284,0.706,1.49e-06,0.157,0.726,83.157,4,185
2002-11-29,2PRnOvazvvC5WWadkw1mUF,Tutamıyorum Zamanı - Akustik,30,0,['Kenan Doğulu'],['2RQ8NtUmg5y6tfbvCwX8jI'],0.536,0.453,10,-13.828,0,0.0308,0.296,2.82e-05,0.0693,0.451,137.069,4,707
1972-06-01,30zaeAGK7hGe1N406m3pKL,I Love Every Little Thing About You,39,0,['Syreeta'],['594LqcHtMvKoR0URmSiYJB'],0.835,0.664,1,-8.49,1,0.0975,0.628,0.00016,0.0972,0.832,105.137,4,297
1942-12-31,1vy5ps5Q553g0Ho1i3F45f,"Haydn: Die Schöpfung - Teil 2: Chor, Terzett (Gabriel, Uriel, Raphael), Chor",0,0,"['Franz Joseph Haydn', 'Gundula Janowitz', 'Fritz Wunderlich', 'Werner Krenn', 'Dietrich Fischer-Dieskau', 'Walter Berry', 'Christa Ludwig', 'Herbert von Karajan', 'Berliner Philharmoniker Orchestra']","['656RXuyw7CE0dtjdPgjJV6', '2VMPE6OWfNkGhnPe4KFLgX', '3jp4zawfeVYVpSzO2Yujbv', '3PuXD6h01YqjNWQ055CWxA', '10CN8N2O3FlGlPVJWBiu5D', '5Sv7K5dTZGilfyrxYIFVSJ', '1Jgntox16Lhl0bFoRhV3Ar', '5zCaQxjl110XTrm4LQ1CxY', '3d6d812Pl1Xjz9dAzmDipd']",0.299,0.276,3,-15.785,1,0.0416,0.974,0.0514,0.315,0.147,109.754,4,553
1957-01-01,719VdklaKtrnylxZvQzDSJ,Amor de Contrabando,10,0,"['Εl Cholo Berrocal', 'Modesto Pastor', 'Rolando Vento']","['6vlBmcoTbG0JWKNOXGzo4c', '6bkKP3a9qZrPnx6Wv8uosp', '1dKKBPfwLnEvZs81SLVyCh']",0.743,0.66,0,-8.185,0,0.0415,0.806,0.000458,0.331,0.651,97.599,4,169
1962-01-01,0FXs5x6uYHPslkF77dY8iI,Scarlatti Potion No.9,7,0,['Sounds Orchestral'],['0uPfErG0KkEmtYg4y3O7LC'],0.39,0.208,11,-19.444,0,0.0338,0.866,0.94,0.105,0.558,82.051,3,150
1981-02-03,6RxuNstP6mfvsd2YV91nB5,Everlasting Love,23,0,"['Rex Smith', 'Rachel Sweet']","['0UUErweJscAbuxMmVo8MON', '3E8iIu6yKztcuEHrKFBNMS']",0.552,0.856,5,-6.729,1,0.045,0.734,0.000735,0.142,0.443,125.519,4,225
1960-01-01,6f9eWUzhm2nWnvWJvMIoH8,Itni Badi Mehfil,7,0,['Asha Bhosle'],['5as8A4G47Ohu9NSWs3Je8U'],0.548,0.571,10,-8.128,1,0.141,0.788,2.56e-06,0.35,0.88,146.72,4,289
1984-01-01,3UsL15uJ4GZsH2LKEBweRn,Österlenvisan,17,0,['Lasse Stefanz'],['0ntVZReCfBFQctUiiaTaeu'],0.531,0.866,2,-7.424,1,0.0295,0.0121,0.0,0.106,0.961,134.818,4,191
2003-06-17,4ycENeEv0hxOV0olCcJpwm,Харакири,31,0,['Lumen'],['7tQd3Qyg1i6U9FS1tNb0ne'],0.4,0.935,7,-5.234,1,0.216,0.000155,0.0,0.234,0.228,80.096,4,141
2001-01-01,6lccQuBkWQUVo1rVx6cRxB,Ilona,27,0,['Apulanta'],['5kwthnxNdfnqGk0nL35wDC'],0.363,0.492,9,-6.858,0,0.0386,0.0391,2.97e-06,0.117,0.143,105.687,4,345
1978-08-07,6d6rnXGS8vBCJe8P7ctagN,Used To - 2006 Remastered Version,25,0,['Wire'],['2i8ynmFv4qgRksyDlBgi6d'],0.546,0.334,7,-13.941,1,0.0333,0.962,0.00907,0.115,0.322,113.582,4,144
2010-01-01,7fWpXlMwjD10Va6unXwhLG,Shabbos Hayom,36,0,['Shloime Gertner'],['7sCJYXmdHWXAuGexUhzlks'],0.4,0.414,11,-7.842,0,0.0279,0.772,1.49e-06,0.269,0.177,131.515,3,270
1955-07-29,4amTkTeEyCBw5fLR3pwTmB,Arivuppoti Dialogues,0,0,"['M. G. Ramachandran', 'G. Varalakshmi']","['1wdJrlhN2d5FuJQuYkfgFe', '6EI0Y1RDtI3HnKz4rW2jY3']",0.616,0.259,0,-9.922,1,0.698,0.931,1.01e-05,0.101,0.462,76.081,4,204
1981-01-01,09PZgnv5mVXzyQFdwnJJni,Ástarfundur,1,0,['Pálmi Gunnarsson'],['2tGETO39QXKpmeQMSzr5I6'],0.361,0.27,3,-12.15,1,0.0279,0.73,5.06e-05,0.171,0.144,136.506,4,212
1931-01-01,10G1YEVfX9h04LQPlH2kIZ,Chapter 1.8 - Dziewczynka z Luna Parku: Część 2,0,0,['Zofia Dromlewiczowa'],['7tR6n4YyC3wjQbQkKC1GsA'],0.709,0.304,7,-20.843,1,0.919,0.474,0.0,0.324,0.558,128.789,5,96
2007-07-11,2NMt7CFBDbzwoWkHIk88yu,アオゾラペダル,37,0,['ARASHI'],['1XYuC1vxinTjHCNd5clB8C'],0.644,0.674,10,-4.969,1,0.0274,0.173,0.0,0.177,0.432,112.082,4,319
1990-01-01,6MMzQlvdC4YLkhoNxQI7GB,Moin bisoin la pè,21,0,['Battery Cremil'],['7j1Cq8wprHBrqsNmRqsoSL'],0.737,0.683,4,-14.421,1,0.0379,0.266,0.144,0.0895,0.971,99.884,4,312
1958-01-01,4yTy8a8fR86O2XeQEF2ANO,Ebu Awale Kemai - Marriage Ballad,8,0,['Les Troubadours Du Roi Baudouin'],['1nty8lUvVyvv41tOQZSexC'],0.4,0.664,8,-11.844,1,0.0513,0.293,0.0,0.372,0.848,92.945,4,146
2003-12-08,6lzIABwQGhMa3Xbspb098s,Angels Brought Me Here,52,0,['Guy Sebastian'],['5PjekOABtfU2Kwo0AHVmci'],0.546,0.406,7,-6.578,1,0.0283,0.132,0.0,0.101,0.239,130.011,4,239
2010-10-06,58z2BFK23wyYubKA0F2nfl,Thursday,28,1,['Home Brew'],['6pAk8OZVCX1nMiYgtAauSH'],0.654,0.789,10,-5.565,0,0.197,0.0674,2.61e-06,0.22,0.438,87.625,4,157
1988-01-01,5JEn4ozYPw4CEeYtBrhz6w,El Gordo y el Alfajor,10,0,['El Cuarteto De Nos'],['13JJKrUewC1CJYmIDXQNoH'],0.808,0.436,7,-11.567,1,0.0503,0.694,0.187,0.0649,0.783,133.323,4,214
1937-04-12,4vXxNxZouictxa2TOt6N86,Rodriguez Peña,1,0,"[""Juan D'Arienzo""]",['46beGPwcX2QEZcmuvrMqp4'],0.833,0.295,4,-13.489,1,0.348,0.912,0.0831,0.103,0.755,130.429,4,181
1995-01-01,05AzFn9v0gq0Ju9H8kWwjH,NOW AND FOREVER,17,0,['徐世珍'],['5yqo2o7V0QQd2Xc8zWgkbg'],0.262,0.475,2,-5.939,1,0.0402,0.687,0.0,0.119,0.205,74.922,4,210
1972-10-11,0QzHgI18cfyVPd1c6p5NvH,Eternal Caravan of Reincarnation,32,0,['Santana'],['6GI52t8N5F02MxU0g5U69P'],0.434,0.0807,0,-26.063,1,0.0658,0.511,0.245,0.0702,0.0635,128.169,4,271
1936-01-01,0dzhzoydSXGxvUX1K2zxWf,Capítulo 21.2 - la Sombra Fuera del Tiempo,0,0,['H.P. Lovecraft'],['1QUtO0CVLXg2DonM9aCJrV'],0.719,0.338,10,-23.501,0,0.897,0.579,0.0,0.11,0.517,118.319,3,133
1984-01-01,0hH52ZVaB1ALtJjk9EYw2p,Rosalina,36,0,['Fabio Concato'],['71tUraH5ODniYOmjxfc1za'],0.684,0.422,7,-15.46,1,0.31,0.0874,0.0,0.0688,0.706,86.129,4,147
1993-01-01,7JUYVJXxIdol0gdyFwXOUN,BABY BABY,22,0,['Masaharu Fukuyama'],['5FGlhIQqewJRV8fx24toG0'],0.41,0.934,4,-7.655,1,0.0566,0.454,0.0,0.378,0.768,175.029,4,175
2014-01-01,6AS4UvRarKWVMueNkTKTXe,Cumbia Popular,43,0,['Los Ángeles Azules'],['0ZCO8oVkMj897cKgFH7fRW'],0.715,0.829,9,-4.027,0,0.0656,0.219,0.0,0.133,0.71,168.148,4,189
1942-11-13,3Fad0njG6yM4LuMpHVwyHh,Munastero 'e santa chiara - Instrument and base Version,0,0,['Orchestra Studio 7'],['1IaLFOGFClF60BhQD5MvEP'],0.341,0.516,7,-10.283,1,0.0319,0.291,0.917,0.303,0.4,95.46,4,251
1956-01-01,5CKC9VjaptTS5qbYMCouVz,Swing Bells,10,0,['Dave Brubeck'],['3kUKwTJdH8FuWzF8p6Dg9E'],0.582,0.105,3,-20.968,1,0.0425,0.995,0.936,0.103,0.192,98.506,4,217
2013-01-28,3eW8Di8rolVzktc3xW7hba,Ainda Gosto Dela,56,0,['Skank'],['4C4kpaAdp6aKSkguw40SsU'],0.693,0.761,11,-6.71,0,0.0265,0.0496,3.11e-06,0.0928,0.718,122.002,4,313
2011-10-07,5UMLgnEMwW9lE6N5j2dSXn,Return To Base - DJ Happy Vibes Remix,0,0,['DJ HAPPY VIBES with Mike Du Soleil'],['3PK7Zp404LkrKz6Z9b3u3o'],0.493,0.81,2,-7.002,0,0.0589,0.00224,0.185,0.0878,0.22,133.07,4,413
2008-07-15,0BlHaYMAjkxkuKfcREB1yz,Salve Baratillera,35,0,['Banda de Música Ntra. Sra. del Carmen de Salteras'],['4CGA3jC4eOfQoodOaf3Ve7'],0.415,0.274,5,-8.704,0,0.029,0.937,0.956,0.104,0.351,94.231,4,309
2018-09-28,2hCOLHDVQhnu0qpLFV4ynj,nightmares,65,1,['easy life'],['7uwY65fDg3FVJ8MkJ5QuZK'],0.663,0.656,10,-5.803,1,0.0875,0.187,0.0,0.522,0.667,88.973,4,207
2005-03-24,1HWAmrrXx7JdNyUEvaJDGX,Heaven Knows - This Angel Has Flown,56,0,['Orange & Lemons'],['1EUmQM6xgUQLUkJVcvSdey'],0.587,0.499,4,-8.462,1,0.0266,0.237,5.7e-05,0.0828,0.471,93.335,4,241
1958-01-01,1xYFKTeuIGN4g4shGrEd3J,Back Home Blues,12,0,['Charlie Parker Quintet'],['0EgftqHXtk840HVLdydk5V'],0.435,0.416,10,-11.789,1,0.0425,0.879,0.0699,0.129,0.796,91.569,4,167
2009-01-01,4nTkqnEJ7ueMWoRMjOqDuF,Tidy up Song,42,0,['Sticky Kids'],['76vBk1P2JmNY2HSfWZGNjD'],0.701,0.453,5,-9.691,1,0.0331,0.111,0.0,0.0439,0.92,108.448,4,147
1968-01-01,2XvqmaM9sMwzvoj1IYEcrh,Tunay Na Tunay,10,0,['Pedro Concepcion'],['5UvKWyNuDs0kUuXGv75Q1d'],0.349,0.0355,3,-23.583,1,0.0295,0.959,0.739,0.112,0.284,79.851,4,190
1983-01-01,0cslUTJ5eB4hUNs0fKyh59,Nada Personal,40,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],0.752,0.915,8,-5.594,0,0.0515,0.589,0.0196,0.149,0.439,124.337,4,292
1976-01-01,7BngbNGLogotcTM0PSvnYB,Flowers,48,0,['The Emotions'],['64CuUOOirKmdAYLQSfaOyr'],0.734,0.495,1,-10.881,1,0.0397,0.712,0.00828,0.135,0.884,110.246,4,269
2007-01-01,5Ls1Ir6Vl5frICvnH4nVRH,Giftig,46,0,['Mange Schmidt'],['3XNYAscVt30VsW8dJiWQsl'],0.793,0.758,1,-4.342,1,0.191,0.0322,0.0,0.08,0.702,98.309,4,230
1998-01-01,54Lq2hQmktw1ajq1pDYamR,Vuelos,48,0,['Bersuit Vergarabat'],['6MxyNXnnmwQwdW2PD0gXYO'],0.423,0.494,2,-9.569,0,0.0374,0.0992,5.89e-06,0.0797,0.523,167.717,4,265
1948-01-01,05WyxobZVveIh7AyZI9Ayr,Le sacre du printemps (The Rite of Spring): Part II: The Sacrifice: Sacrificial Dance (Chosen One),0,0,"['Igor Stravinsky', 'Leopold Stokowski']","['7ie36YytMoKtPiL7tUvmoE', '52sDxFX9DvIxUupTy8f1yx']",0.576,0.319,2,-11.194,0,0.0868,0.783,0.845,0.685,0.272,119.554,4,296
2013-01-03,5dVqWqH65CLFniIh1NQtMT,Love Until It Hurts - Aurosonic Progressive Mix,12,0,"['Headstrong', 'Stine Grove', 'Aurosonic']","['6QfIZBoEk2vkTEvE3SlCZ5', '51GkQKgac6wqdicVA2DvPu', '1UkK91RiLw3FonVedbAVA1']",0.73,0.762,0,-7.072,1,0.109,0.00368,0.0696,0.789,0.272,127.965,3,465
